EVTOPTAschaos23;Nnnhghgnnnhh!!;;;;;;;;;;;;;;
EVTDESCschaos23005;The summoning is a success: the body of the prisoner starts writhing and twisting as the Daemonette reshapes it in a storm of flesh and desire. Yet, something went wrong with the wards. The daemon slips away right after inhabiting the body, free to roam the world unbound.;;;;;;;;;;;;;;
EVTOPTAschaos23005;Curses! So close.;;;;;;;;;;;;;;
EVTDESCschaos24;[From.GetTitledFirstName] has dragged you in [From.GetHerHis] summoning circle to perform some dark ritual. A long series of incomprehensible words are spouted and some blood is spilled and finally a small portal opens and something slips through and crawls inside you.;;;;;;;;;;;;;;
EVTOPTAschaos24;Nnnhghgnnnhh!!;;;;;;;;;;;;;;
EVTDESCschaos24005;The summoning is a success: the body of the prisoner starts writhing and twisting as the Daemonette reshapes it in a storm of flesh and desire. The wards bound the creature, who awaits for your commands.;;;;;;;;;;;;;;
EVTOPTAschaos24005;Good.;;;;;;;;;;;;;;
EVTDESCschaos25;[From.GetTitledFirstName] has dragged you in [From.GetHerHis] summoning circle to perform some dark ritual. A long series of incomprehensible words are spouted and some blood is spilled and finally a small portal opens and something slips through and crawls inside you.;;;;;;;;;;;;;;
EVTOPTAschaos25;Nnnhghgnnnhh!!;;;;;;;;;;;;;;
EVTDESCschaos25005;The summoning is a success: the body of the prisoner starts tearing itself apart as the Bloodletter reshapes it in a wave of bone and blood. Yet, something went wrong with the wards. The daemon slips away right after inhabiting the body, free to roam the world unbound.;;;;;;;;;;;;;;
EVTOPTAschaos25005;Curses! So close.;;;;;;;;;;;;;;
EVTDESCschaos26;[From.GetTitledFirstName] has dragged you in [From.GetHerHis] summoning circle to perform some dark ritual. A long series of incomprehensible words are spouted and some blood is spilled and finally a small portal opens and something slips through and crawls inside you.;;;;;;;;;;;;;;
EVTOPTAschaos26;Nnnhghgnnnhh!!;;;;;;;;;;;;;;
EVTDESCschaos26005;The summoning is a success: the body of the prisoner starts tearing itself apart as the Bloodletter reshapes it in a wave of bone and blood. The wards bound the creature, who awaits for your commands.;;;;;;;;;;;;;;
EVTOPTAschaos26005;Good.;;;;;;;;;;;;;;
EVTDESCschaos27;You've prepared the summoning circle and all the needed materials to temporarily open a portal to the Warp and summon a daemon into this world. Which creature should you call?;;;;;;;;;;;;;;
EVTOPTAschaos27;I call forth a Flamer of Tzeentch!;;;;;;;;;;;;;;
EVTOPTBschaos27;I call forth a Plaguebearer of Nurgle!;;;;;;;;;;;;;;
EVTOPTCschaos27;I call forth a Daemonette of Slaanesh!;;;;;;;;;;;;;;
EVTOPTDschaos27;I call forth a Bloodletter of Khorne!;;;;;;;;;;;;;;
EVTOPTDschaos27;I call forth a K'daai of Hashut!;;;;;;;;;;;;;;
EVTDESCschaos28;Despite your best efforts, the circle was not strong enough to contain the eldritch energies of the Chaos Realm. The Warp breaks through and a host of cavorting daemons drags you with them to meet their masters.;;;;;;;;;;;;;;
EVTOPTAschaos28;Noooooo!!!;;;;;;;;;;;;;;
EVTDESCschaos29;The Flamer slowly takes form before you, a collection of mouths and gooey limbs spitting fire and steaming ichor. The circle holds and the daemon is yours to command.;;;;;;;;;;;;;;
EVTOPTAschaos29;I am your Master now.;;;;;;;;;;;;;;
EVTDESCschaos30;The Plaguebearer slowly takes form before you, a humanoid creature with rotten skin, skinny limbs and a bloated belly filled with worms and decayed entrails. The circle holds and the daemon is yours to command.;;;;;;;;;;;;;;
EVTOPTAschaos30;I am your Master now.;;;;;;;;;;;;;;
EVTDESCschaos31;The Daemonette slowly takes form before you, an alluring androgynous creature with pale, silken skin bounded by hard chitin. The circle holds and the daemon is yours to command.;;;;;;;;;;;;;;
EVTOPTAschaos31;I am your Master now.;;;;;;;;;;;;;;
EVTDESCschaos32;The Bloodletter slowly takes form before you, a screaming red-skinned monster eager for battle.  The circle holds and the daemon is yours to command.;;;;;;;;;;;;;;
EVTOPTAschaos32;I am your Master now.;;;;;;;;;;;;;;
EVTDESCschaos33;There's a creature of one of my Master's enemies in this land. I cannot tolerate it!;;;;;;;;;;;;;;
EVTOPTAschaos33;Die!;;;;;;;;;;;;;;
EVTDESCschaos34;We are many and our Master is one. It's time to drag the wizard to our home.;;;;;;;;;;;;;;
EVTOPTAschaos34;Yessss.;;;;;;;;;;;;;;
EVTDESCschaos35;In your pride you thought the host of daemons in your service would be easy to control. But you were wrong: the creature of the Warp have banded against you and, easily overcoming your powers, they drag you screaming into the Realm of the Dark Gods.;;;;;;;;;;;;;;
EVTOPTAschaos35;Noooooo!!!;;;;;;;;;;;;;;
EVTDESCAschaos38;A ravenous Bloodletter of Khorne has come to you, offering you promises of future conquests and victories and standing ready to do your bidding. Or so it says.;;;;;;;;;;;;;;
EVTDESCBschaos38;A decayed Plaguebearer of Nurgle has come to you, offering its eternal love and plenty of gifts from its Dark Master.;;;;;;;;;;;;;;
EVTDESCCschaos38;A luscious Daemonette of Slaanesh has come to you, offering you to lead you through uncharted heights of pleasure and joy. Or so she claims.;;;;;;;;;;;;;;
EVTDESCDschaos38;A raving Flamer of Tzeentch has come to you, offering you the power of the endless fires of the Changer of Ways.;;;;;;;;;;;;;;
EVTDESCEschaos38;A searing K'daai of Hashut has come to you, offering you the might and riches of the Bullfather's forges.;;;;;;;;;;;;;;
EVTOPTAschaos38;I am your Master now.;;;;;;;;;;;;;;
EVTOPTBschaos38;I don't need you.;;;;;;;;;;;;;;
DEMON_HUNT;Daemon Hunt;;;;;;;;;;;;;;
EVTDESCschaos40;There is a nefarious presence plaguing this province. A daemonic being might be at work.;;;;;;;;;;;;;;
EVTOPTAschaos40;It won't hide for longer...;;;;;;;;;;;;;;
EVTDESCschaos42;[From.GetTitledFirstName] has tracked down a daemon hiding in your lands. The Witch Hunter is certain of the existence of the creature and requires your support to trap and cleanse it.;;;;;;;;;;;;;;
EVTOPTAschaos42;Yes, destroy it!;;;;;;;;;;;;;;
EVTOPTBschaos42;We have other things to worry about...;;;;;;;;;;;;;;
EVTDESCschaos43;You've received support from your liege and are ready to spring the trap on the daemon and cleanse the land from its evil influence.;;;;;;;;;;;;;;
EVTOPTAschaos43;Let us proceed.;;;;;;;;;;;;;;
EVTDESCschaos44;The creature of Chaos revealed itself to be stronger than the Witch Hunter's faith. [From.GetFirstName]'s remains were found scattered in the main square, alongside the entrails of the soldiers you provided [From.GetHerHim] with. There is no trace of the beast.;;;;;;;;;;;;;;
EVTOPTAschaos44;The gods protect us!;;;;;;;;;;;;;;
EVTDESCschaos45;A nosy Witch Hunter has managed to find out about your familiar. The daemon revealed itself to be more cunning than [From.GetHerHim] and managed to kill [From.GetHerHim], but it was also put on the run, rescinding the contract which was binding it to you.;;;;;;;;;;;;;;
EVTOPTAschaos45;Damnations!;;;;;;;;;;;;;;
EVTDESCschaos46;The accursed mortals have managed to trap you. You fight for as long as you can, but the Witch Hunters are finally able to send you screaming back to the Chaos Realm.;;;;;;;;;;;;;;
EVTOPTAschaos46;Grreeaaaahhhh!!!;;;;;;;;;;;;;;
EVTDESCschaos47;An accursed Witch Hunter, [FromFrom.GetFirstName] has managed to trap and destroy your familiar. Luckly for now, the connection between the two of you remains hidden.;;;;;;;;;;;;;;
EVTOPTAschaos47;Damnations!;;;;;;;;;;;;;;
EVTDESCschaos48;After the cleansing of the daemon, you've spent a lot of time trying to figure out who the wicked creature of darkness was serving and you've finally concluded it must have been [From.GetTitledFirstName].;;;;;;;;;;;;;;
EVTOPTAschaos48;No one can escape the righteous wrath of Sigmar.;;;;;;;;;;;;;;
EVTDESCschaos49;"The Witch Hunter [From.GetFirstName] has managed to rally some ridiculous sort of ""proof"" regarding you consorting with daemons and demands now your confession.";;;;;;;;;;;;;;
EVTOPTAschaos49;*Appeal to liege*;;;;;;;;;;;;;;
EVTOPTBschaos49;*Banish the Witch Hunter*;;;;;;;;;;;;;;
EVTOPTCschaos49;*Imprison the Witch Hunter*;;;;;;;;;;;;;;
EVTDESCschaos50;[From.GetTitledFirstName] stands accused, by [FromFrom.GetFirstName], on charges of consorting with daemons.;;;;;;;;;;;;;;
EVTOPTAschaos50;Burn [From.GetHerHim]!;;;;;;;;;;;;;;
EVTOPTBschaos50;This is just posturing!;;;;;;;;;;;;;;
EVTOPTCschaos50;Throw [From.GetHerHim] in the darkest dungeon!;;;;;;;;;;;;;;
EVTDESCschaos51005;Papa Nurgle has brought forth good tidings and plentiful bounties for all the good people in the world. Today its servant has decided to honour you.;;;;;;;;;;;;;;
EVTOPTAschaos51005;Ugh...;;;;;;;;;;;;;;
EVTDESCschaos53;[From.GetFirstName] craves to see what your worth is or spill your blood for Khorne. Would you accept the daemon's challenge and fight with it?;;;;;;;;;;;;;;
EVTOPTAschaos53;Let's fight!;;;;;;;;;;;;;;
EVTOPTBschaos53;You're beneath me.;;;;;;;;;;;;;;
EVTDESCschaos54;The fight goes on until the daemon is prone on the ground, leaking ichor from numerous wounds. You're tired, but you've learned something more about battle.;;;;;;;;;;;;;;
EVTOPTAschaos54;This is your place, vermin.;;;;;;;;;;;;;;
EVTDESCschaos55;You try your best, but nobody ends the fight as victor. Even worse, the Bloodletter manages to sink its claws deep in your flesh a couple of times.;;;;;;;;;;;;;;
EVTOPTAschaos55;Grrnnhhh...;;;;;;;;;;;;;;
EVTDESCschaos56;Despite your efforts, the daemon swiftly overcomes your defences and tears your body apart, leaving you near-dead on the ground.;;;;;;;;;;;;;;
EVTOPTAschaos56;Gllfgrrnnthh...;;;;;;;;;;;;;;
EVTDESCschaos57;You push the daemon back time and again and such is your display of violence that you feel the gaze of Khorne bearing upon you, granting your body new strength.;;;;;;;;;;;;;;
EVTOPTAschaos57;Victory!;;;;;;;;;;;;;;
EVTDESCschaos59;[From.GetFirstName] awaits you inside your rooms. The daemonette lures you in your bed, whispering honeyed words and promising you to unravel secrets from beyond the veil, if only you'd let her.;;;;;;;;;;;;;;
EVTOPTAschaos59;Yes, please!;;;;;;;;;;;;;;
EVTOPTBschaos59;Maybe another time...;;;;;;;;;;;;;;
EVTDESCschaos60;The lips of the daemon feel cold at the first kiss, but they quickly gain an exotic and irresistible flavour. And at every new taste of her, you feel as if your mind is opening to new horizons.;;;;;;;;;;;;;;
EVTOPTAschaos60;More, more!...;;;;;;;;;;;;;;
EVTOPTBschaos60;Enough!;;;;;;;;;;;;;;
EVTDESCschaos61;The whispers within your mind are getting louder. There is no doubt something else has found home within your body and is now struggling to wrestle its control from you.;;;;;;;;;;;;;;
EVTOPTAschaos61;Never!;;;;;;;;;;;;;;
EVTDESCAschaos63;Your blood boils to the point of burning your flesh from the inside out. The daemon inside you keeps on tearing at your soul, taking away whatever is left of your consciousness, until your body has been completely transfigured and there is nothing left of you inside it.;;;;;;;;;;;;;;
EVTDESCBschaos63;One malady after the other, the daemon has completely devastated your body, to the point you yourself can barely recognize it. In the unimaginable suffering you are submitted to by your flesh slowly rotting away and worms feeding off your entrails, you finally accept the daemon's welcoming embrace to oblivion.;;;;;;;;;;;;;;
EVTDESCCschaos63;No mortal indulgence can satiate your cravings any more. The burning desire instilled by the daemon is too much to bear, and it finally breaks your mind entirely as the daemon starts feasting on your soul, one delicious piece at a time.;;;;;;;;;;;;;;
EVTDESCDschaos63;More and more mutations wreck your body, repurposing it to the daemon's whims. At every change, you lose another part of yourself, until there's finally nothing left but the unholy creature.;;;;;;;;;;;;;;
EVTOPTAschaos63;BLOOD AND SKULLS!!!;;;;;;;;;;;;;;
EVTOPTBschaos63;The Great Father watches over you...;;;;;;;;;;;;;;
EVTOPTCschaos63;Time for some *real* fun!;;;;;;;;;;;;;;
EVTOPTDschaos63;Krlleeaaaach!!!;;;;;;;;;;;;;;
EVTDESCschaos64;A never-ending rage burns through your body. You cannot rest, you cannot sleep, even the slightest wrong sends you into a roaring rampage.;;;;;;;;;;;;;;
EVTOPTAschaos64;Blood! BLOOOD!!!;;;;;;;;;;;;;;
EVTDESCschaos65;You tighten your hold on the courtier's neck, your vision blurred by rage. You don't know who that is or what he did to you, you only know that you won't find peace until you've disembowelled him.;;;;;;;;;;;;;;
EVTOPTAschaos65;Die! Die! DIE!!!;;;;;;;;;;;;;;
EVTDESCschaos66;People feel safe in passing their titles to their children. They grow lazy heirs. Worthless! The only right by blood is the one gained by spilling that of your enemies!;;;;;;;;;;;;;;
EVTOPTAschaos66;Only the strongest rule!;;;;;;;;;;;;;;
EVTDESCschaos66005;[From.GetTitledFirstName] has issued a declaration regarding all [From.GetHerHis] vassals: from this day forward, all of your lands will be inherited only by those who show themselves worthy of them by testing their mettle in battle.;;;;;;;;;;;;;;
EVTOPTAschaos66005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos67;You first started just to crave more from your favourite sex, but now your lust has grown insatiable. Men, women, children... Nothing can sate your appetites any longer.;;;;;;;;;;;;;;
EVTOPTAschaos67;More! More!;;;;;;;;;;;;;;
EVTDESCschaos68;You pin the courtier on the wall and start tearing apart their clothes with inhuman strength. Your vision is blurred and you've yet to realize if you caught a man or a woman, but that surprise will be part of the fun when you slam yourself on them and start having your way with them.;;;;;;;;;;;;;;
EVTOPTAschaos68;No, no, don't keep quiet! I liked you screaming...;;;;;;;;;;;;;;
EVTDESCschaos69;You crawl on the table, reaching for another plate further away from your reach. You've not stopped eating since morning, but the more the pain in your stomach grows, the more you feel compelled stuffing it more.;;;;;;;;;;;;;;
EVTOPTAschaos69;Glmmglrrghh...;;;;;;;;;;;;;;
EVTDESCschaos70;You've nearly turned blind with the last barrel of wine and cannot stand on your feet any longer, but you still crawl to the next. You've lost your chalice, therefore you just hug the cask and start suckling from it.;;;;;;;;;;;;;;
EVTOPTAschaos70;Glglglgllglh...;;;;;;;;;;;;;;
EVTDESCAschaos71;Why do you have to be bothered entertaining all those ugly, old harpies? From now on, only young and beautiful men shall be allowed in your realm.;;;;;;;;;;;;;;
EVTDESCBschaos71;Why do you have to have only ugly, old men as your servant? From now on, only young and beautiful women shall be allowed in your realm.;;;;;;;;;;;;;;
EVTOPTAschaos71;Now we'll finally have someone interesting around here...;;;;;;;;;;;;;;
EVTDESCAschaos71005;[From.GetTitledFirstName] has decreed that henceforth only men will hold any position of worth inside [From.GetHerHis] realm.;;;;;;;;;;;;;;
EVTDESCBschaos71005;[From.GetTitledFirstName] has decreed that henceforth only women will hold any position of worth inside [From.GetHerHis] realm.;;;;;;;;;;;;;;
EVTOPTAschaos71005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos72;You sneeze once more a copious amount of snot dropping on your chest and dripping all over your clothes.;;;;;;;;;;;;;;
EVTOPTAschaos72;Bleah...;;;;;;;;;;;;;;
EVTDESCschaos73;Scores of boils have appeared all over your body, another of the charming gifts bestowed upon you by the daemon inside you.;;;;;;;;;;;;;;
EVTOPTAschaos73;Ggghhh...;;;;;;;;;;;;;;
EVTDESCschaos74;A terrible fever has struck you, weakening your body and giving you horrible visions of the Realms of Chaos.;;;;;;;;;;;;;;
EVTOPTAschaos74;Ggghhh...;;;;;;;;;;;;;;
EVTDESCschaos75;You can barely sleep any longer. You can feel the presence of the daemon inside you, whispering, pulling your flesh from the inside, turning it into something monstrous. You can see every little detail of your body which is slowly changing, while being unable to do anything about it.;;;;;;;;;;;;;;
EVTOPTAschaos75;No, no, no!;;;;;;;;;;;;;;
EVTDESCschaos76;To each his own, and to everyone something. Your realm will be better off with the lands and title divided unevenly between all. It's certain to create a lot of interesting situations.;;;;;;;;;;;;;;
EVTOPTAschaos76;Indeed!;;;;;;;;;;;;;;
EVTDESCschaos76005;[From.GetTitledFirstName] has decreed all lands to be split on death of their possessor between all of their heirs, with the main beneficiary being the one with the most support.;;;;;;;;;;;;;;
EVTOPTAschaos76005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos77;Control is but an illusion, why pretend it to exist in the first place?;;;;;;;;;;;;;;
EVTOPTAschaos77;No more!;;;;;;;;;;;;;;
EVTDESCschaos77005;[From.GetTitledFirstName] has decreed all laws of the realm to be null and void. Only the rule of the strong and cunning will determine the loyalty of the servants towards the masters.;;;;;;;;;;;;;;
EVTOPTAschaos77005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos78;Everybody expect the firstborn to be the favourite, everybody grooms him to be the best. It is the turn of the youngest now!;;;;;;;;;;;;;;
EVTOPTAschaos78;Truly!;;;;;;;;;;;;;;
EVTDESCschaos78005;[From.GetTitledFirstName] has decreed that enceforth all lands shall be inherited by the youngest sons and daughters of the realm and no longer the eldest.;;;;;;;;;;;;;;
EVTOPTAschaos78005;Hmm...;;;;;;;;;;;;;;
EVTDESCschaos79;[From.GetTitledFirstName] has managed to ambush you with the help of a few guards and is now starting to recite some ominous spell while the others bind you. The chanting goes on for hours, until finally you feel the daemon being torn from you with excruciating resistance and be banished into the warp.;;;;;;;;;;;;;;
EVTOPTAschaos79;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCschaos79005;Luckly you manage to ambush [From.GetFirstName] with the help of a few guards and start reciting the exorcism as they bind [From.GetHerHim]. The chanting goes on for hours, until finally you see the daemon being torn from [From.GetHerHis] with excruciating resistance and be banished into the warp.;;;;;;;;;;;;;;
EVTOPTAschaos79005;Praised be [Root.Religion.GetRandomGodName]!;;;;;;;;;;;;;;
EVTDESCschaos80;[From.GetTitledFirstName] has managed to ambush you with the help of a few guards and is now starting to recite some ominous spell while the others bind you. The chanting goes on for hours, until finally you feel the daemon being torn from you with excruciating resistance and be banished into the warp.;;;;;;;;;;;;;;
EVTOPTAschaos80;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCschaos80005;You can feel it now: the daemon leaving you was nothing but an illusion! The presence has resurfaced again, gnawing at your soul!;;;;;;;;;;;;;;
EVTOPTAschaos80005;Not again!;;;;;;;;;;;;;;
EVTDESCschaos80006;It would seem your spell did not in fact succeeded in freeing [From.GetTitledFirstName] from the evil presence hiding inside [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos80006;Curses.;;;;;;;;;;;;;;
EVTDESCschaos81;[From.GetTitledFirstName] has managed to ambush you with the help of a few guards and is now starting to recite some ominous spell while the others bind you. The chanting goes on for hours, but the daemon has sunk its teeth inside you and doesn't let the body go without dragging your soul away as well.;;;;;;;;;;;;;;
EVTOPTAschaos81;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCschaos81005;While the exorcism started for the better, the daemon did not leave its host without consequences: the foul creature dragged away the soul of [From.GetTitledFirstName], leaving an empty and lifeless shell behind.;;;;;;;;;;;;;;
EVTOPTAschaos81005;Curses.;;;;;;;;;;;;;;
EVTDESCschaos82;The daemon struggles as the last shred of life leaves your body. The welcoming cold of death is a balm for your mind and you can only laugh at the now-desperate attempts of the ethereal creature to hold onto you.;;;;;;;;;;;;;;
EVTOPTAschaos82;No soul left to eat. Time to leave, pathetic creature!;;;;;;;;;;;;;;
EVTDESCschaos83;You cannot rest, nightmares of lightning and blood tear your mind every time you try to sleep.\n'YOU DARE TO CLAIM BLOOD AND GLORY WITH COWARDLY MEANS?! HOW CAN YOU KEEP DISHONORING YOURSELF WITH MAGIC!?!.'\nIn every dream the great armoured hound looks down upon you from his throne, berating and belittling you.\n'I HAVE NO USE FOR WEAKLINGS AND DECEIVERS!';;;;;;;;;;;;;;
EVTOPTAschaos83;Continue.;;;;;;;;;;;;;;
EVTOPTBschaos83;Then take away the stain of magic, Lord of Skulls, so that I may serve you better!;;;;;;;;;;;;;;
EVTDESCschaos84;Your [GetFromRelation] [From.GetFirstName] has requested you to prepare a summoning circle, for [From.GetSheHe] desires for you to call a daemon from the Realms of Chaos and bind the creature into [From.GetHerHis] service.;;;;;;;;;;;;;;
EVTOPTAschaos84;Very well, I shall do it.;;;;;;;;;;;;;;
EVTOPTBschaos84;No. It's not worth the risk.;;;;;;;;;;;;;;
EVTDESCschaos85;[From.GetTitledFirstName] has refused your request, pointing you out the dangers of opening a portal to the Realm of Chaos.;;;;;;;;;;;;;;
EVTOPTAschaos85;Hmpf.;;;;;;;;;;;;;;
EVTDESCschaos86;[From.GetTitledFirstName] has accepted your requests. When the fateful night comes, [From.GetSheHe] prepares the summoning circle and all the needed ingredients and, with you at [From.GetHerHis] side, starts chanting the summoning spell that will bring a daemon into your world.;;;;;;;;;;;;;;
EVTDESCschaos87;You are not sure of what is happening until too late: the ritual has failed. A host of terrifying daemons break through the summoning circle to drag you and the sorcerer into the Realms of Chaos.;;;;;;;;;;;;;;
EVTOPTAschaos87;Noooooo!!!;;;;;;;;;;;;;;
EVTDESCschaos88;Your ritual for [From.GetFirstName] was a success. You've managed to bind a raving Flamer to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos88;Excellent.;;;;;;;;;;;;;;
EVTDESCschaos89;Your ritual for [From.GetFirstName] was a success. You've managed to bind a decomposing Plaguebearer to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos89;Excellent.;;;;;;;;;;;;;;
EVTDESCschaos90;Your ritual for [From.GetFirstName] was a success. You've managed to bind an alluring Daemonette to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos90;Excellent.;;;;;;;;;;;;;;
EVTDESCschaos91;Your ritual for [From.GetFirstName] was a success. You've managed to bind a brutal Bloodletter to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAschaos91;Excellent.;;;;;;;;;;;;;;
GHROND;Ghrond;;;;;;;;;;;;;;
EVTDESCdarkelfmagic2;By decree of the Witch King all women who show the potential for sorcery must turn themselves in so as to be properly trained in Ghrond, where they study the lore of dark magic in one of the six Covens founded by Morathi. They shall take no man nor bear any children and will live on only to serve the Witch King as his spiritual brides.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic2;I will relinquish my possessions and go.;;;;;;;;;;;;;;
EVTOPTBdarkelfmagic2;No! I can still hide it... Keep on living like this...;;;;;;;;;;;;;;
EVTDESCdarkelfmagic2005;Your attempt at hiding your potential in magic could not go unnoticed forever to the eyes of Naggaroth. The servants of the Witch King have discovered your secret in the end and forced you to go to Ghrond, as it is your duty.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic20005;It was good while it lasted.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic3;Your daughter shows talent for magic, she has therefore been sent to Ghrond to study with the Covens of Morathi. This is a great honour for your house, as she will now become a bride of the Witch King.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic3;A great honour indeed.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic4;Another daughter of a noble house has been recognized as a potential apprentice and has been sent to Ghrond to receive proper teaching and become a Sorceress of the Covens.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic4;Good.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic5;The trials of Ghrond are harsh and unforgiving. Only the most gifted and cunning amongst the druchii summoned will manage to achieve mastery over the dark powers and claim their place as Sorceresses.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic5;I must keep learning.;;;;;;;;;;;;;;
EVTDESCAdarkelfmagic6;You've spent years in the dark tower and all your hard work has finally paid off. You have taken your rightful place as a bride of the Witch King, a Sorceress of the Coven.;;;;;;;;;;;;;;
EVTDESCBdarkelfmagic6;Despite your best intentions, you have not managed to pass all the trials and the ruling hags of Ghrond have not deemed you worthy of taking place amongst them. Bound against your will, you shall be turned into a mindless servant, only employed to satiate the Witch King's lust.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6;So I have.;;;;;;;;;;;;;;
EVTOPTBdarkelfmagic6;Gooooohhh...?;;;;;;;;;;;;;;
EVTDESCdarkelfmagic6005;Your daughter has shown herself to be worthy of the title of Sorceress. She has taken her place within the Covens, bringing more honour to your great House.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6005;Good for her. And for me.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic6006;Your daughter has disgraced herself: she was not able to pass the final tests to become a proper Sorceress and has now been reduced to a worthless mindless slave in the Witch King's harem.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6006;Disgusting child.;;;;;;;;;;;;;;
EVTDESCschaos58;Your Master seems a little lonely. Maybe the mortal would like to spend some quality time with you?;;;;;;;;;;;;;;
EVTOPTAschaos58;HmmmHmm...;;;;;;;;;;;;;;
HOETH;Hoeth;;;;;;;;;;;;;;
EVTDESChighelfmagic2;[FromFrom.GetFirstName] thinks you show talent in magic and has signed you up to study with the Loremasters of Hoeth.;;;;;;;;;;;;;;
EVTOTAhighelfmagic2;A great honour!;;;;;;;;;;;;;;
EVTDESChighelfmagic3;Every Apprentice in Hoeth has to dedicate himself to countless hours of study to assimilate the centuries of knowledge accumulated in the great libraries.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic3;I'll do my best.;;;;;;;;;;;;;;
EVTDESChighelfmagic4;The scion of a noble house shows talent for magic and has been sent to be taught amongst the Loremasters of Hoeth.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic4;We will welcome this new apprentice.;;;;;;;;;;;;;;
EVTDESCAhighelfmagic5;The your long years of study have finally paid off. You can feel the magic within you and have been officially recognized as a respected Asur Mage.;;;;;;;;;;;;;;
EVTDESCBhighelfmagic5;Despite your efforts, Magic just doesn't seem the right path for you.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5;I will use these powers wisely.;;;;;;;;;;;;;;
EVTOPTBhighelfmagic5;I tried my best.;;;;;;;;;;;;;;
EVTDESChighelfmagic5005;Your [GetFromRelation] [From.GetFirstName] has achieved [From.GetHerHis] goal and graduated from Hoeth as an official Asur Mage, a prestigious accomplishment for [From.GetHerHim] and your House.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5005;Good.;;;;;;;;;;;;;;
EVTDESChighelfmagic5006;Your [GetFromRelation] [From.GetFirstName] was unable to reach [From.GetHerHis] full potential and, after a series of mishaps, has been expelled from Hoeth.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5006;You're a disgrace!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10001;A foul Sorcerer has come to your lands, claiming to have had visions of your future victories from the Gods. The wandering traveller is willing to settle in your court in exchange for a meagre price.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10001;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10001;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10002;A Shaman has come to your lands, gaining some favour amongst the locals. The soothsayer is willing to join your court and provide their services for a meagre price.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10002;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10002;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10003;A mysterious visitor from the deserts has come to your court. Apparently he is a famous scholar from a faraway land, gifted in the arts of magic and he'd be willing to stay and offer his services to you for a meagre pay.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10003;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10003;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10004;A travelling Witch has decided to settle at your court. She has requested a few things for her stay, but there's no way of you to refusing her.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10004;You... are welcome.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice2;Your guardian has the reputation of a powerful magician. And being in the company of such an individual has made you wondering if you could become a mage as well, when you grow up.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice2;Can you teach me?;;;;;;;;;;;;;;
EVTDESCsorcererapprentice3;Your [GetFromRelation] [From.GetFirstName] has expressed a desire to learn magic from you as your apprentice.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice3;Of course.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice3;Not a chance.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice4;You're taking too long. Perhaps you do not have the gift of magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice4;Drats.;;;;;;;;;;;;;;
