#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_DR_imperial_religion_unification;Praise [Root.Religion.GetHighGodName]!;;;;;;;;;;;;;x
EVTTITLE_DR_imperial_religion_unification_conversion;The [From.Religion.GetName] Faith Triumphant;;;;;;;;;;;;;x
EVTDESC_DR_imperial_religion_unification_conversion;In 1359 IC, Countess Ottilia of Talabecland refused to recognize the elected Emperor, the count of Stirland, on the grounds that the election had been a sham, rigged by the Cult of Sigmar. She crowned herself Empress with the support of the cult of Ulric, declaring Sigmar a false god. This action completely split apart the already fractured Imperial faiths, with each of the large cults (Sigmar, Ulric and Taal) supporting a different Imperial claimant. [Root.GetTitledFirstName] has finally imposed the supremacy of the [Root.Religion.GetName]s as the Imperial state cult, and declared all other imperial faiths as heresies.;;;;;;;;;;;;;x
EVTOPTA_DR_imperial_religion_unification;Praise [From.Religion.GetHighGodName]!;;;;;;;;;;;;;x
mend_imperial_schism;Unify the Imperial faiths;;;;;;;;;;;;;x
mend_imperial_schism_desc;Unify Imperial religion under the [Root.Religion.GetName] banner!;;;;;;;;;;;;;x
faith_triumphant;Unified Imperial Faiths;;;;;;;;;;;;;x
###Bretonnia;;;;;;;;;;x
DR_bretonnia_son_dies_battle_knight_errant;Several former Knight Errants have recently returned home after completing their questing duties, and they bring news most grave. Your child, [From.GetTitledFirstName], was killed by a group of beastmen during an extremely dangerous mission in southern Bretonnia. They assure you that [From.GetSheHe] faced the foul beasts with bravery and tried [From.GetHerHis] best before [From.GetSheHe] was killed by their overwhelming number.;;;;;;;;;;;;;x
DR_bretonnia_son_dies_battle_knight_errant_opt;My son... he died a hero...;;;;;;;;;;;;;x
DR_bretonnia_son_returns_ambitious_knight_errant;[From.GetTitledFirstName] has returned from his quest as Knight Errant as a changed being. [From.GetSheHe] is more ambitious and more knowledgeable in matters of war. It seems the time spent as a Knight Errant did [From.GetHerHim] good.;;;;;;;;;;;;;x
DR_bretonnia_son_returns_ambitious_knight_errant_opt;Did you bring any riches home with you?;;;;;;;;;;;;;x
DR_bretonnia_son_returns_drunk_knight_errant;After many years in service, [From.GetTitledFirstName] has finally finshed his duties as a as Knight Errant and returned home. Your child is a changed being, however. [From.GetSheHe] now spends whole afternoons drinking, and stinks of ale, no longer listening to your fatherly advices.;;;;;;;;;;;;;x
DR_bretonnia_son_returns_drunk_knight_errant_opt;I knew something bad was going to happen!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_better_knight_errant;[From.GetTitledFirstName] has finally returned home after a long and successful journey as Knight Errant! [From.GetSheHe] learned much from his battles against the enemies of the Lady and Bretonnia, alongside fellow knights!.;;;;;;;;;;;;;x
DR_bretonnia_son_returns_better_knight_errant_opt;Tell me about your missions!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_drunkard_knight_errant;After many years in service, [From.GetTitledFirstName] has finally left the Fighter's Guild and returned home. Your child is a changed being, however. [From.GetSheHe] stinks of .;;;;;;;;;;;;;x
DR_bretonnia_son_returns_drunkard_knight_errant_opt;I knew something bad was going to happen!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_depressed_knight_errant;[From.GetTitledFirstName] has returned from his duties as a Knight Errant, but [From.GetSheHe] refuses to speak of [From.GetHerHis] experiences during them. You know [From.GetSheHe] took part in several battles and killed uncountable bandits, beastmen and orcs, but instead of reveling in the glory of [From.GetHerHis] accomplishments, [From.GetFirstName] is plagued by nightmares and jumps at sudden sounds.;;;;;;;;;;;;;x
DR_bretonnia_son_returns_depressed_knight_errant_opt;Strange...;Étrange...;Seltsam...;;Extraño...;;;;;;;;;x
DR_bretonnia_son_returns_experienced_knight_errant;A mysterious knight clad in strange armour approaches your throne, and before [From.GetSheHe] can be contained, the strange warrior relieves your guard of [From.GetHerHis] spear in a swift, fluid motion and tosses it aside. Other guards hurry forward, but you raise your hand to stop them. The stranger is [From.GetTitledFirstName], at last returned from his duties as Knight Errant!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_experienced_knight_errant_opt;[From.GetFirstName]! You've... changed!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_lowborn_wife_knight_errant;[From.GetTitledFirstName] has come back from his duties as Knight Errant, but [From.GetSheHe] is not alone. [From.GetSheHe] has saved a nobleborn lady during his quests and brought her with him. Though of a lesser noble bloodline, this woman seems to be of a perfect breed, a nice addition to our lineage!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_lowborn_wife_knight_errant_opt;To each [From.GetHerHis] own;;;;;;;;;;;;;x
DR_bretonnia_son_returns_with_gold_knight_errant;[From.GetTitledFirstName] has at last returned from his Errantry Tour with a carriage filled with the spoils of [From.GetHerHis] quests! Apparently being a Knight Errant is very profitable business. Your child insists on sharing these riches with you, [From.GetHerHis] loving father.;;;;;;;;;;;;;x
DR_bretonnia_son_returns_with_gold_knight_errant_opt;[From.GetFirstName], you make me proud!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_wounded_knight_errant;A frail, robed character is led into your throne room, and your guards explain that [From.GetSheHe] just arrived on a carriage. The character would only speak your name over and over again, and so [From.GetSheHe] was brought to you. To your horror, you recognize [From.GetHerHim] at last as [From.GetTitledFirstName]!;;;;;;;;;;;;;x
DR_bretonnia_son_returns_wounded_knight_errant_opt;My son, what has happened to you!?;;;;;;;;;;;;;x
DR_bretonnia_son_wants_knight_errant;Your child, [From.GetTitledFirstName], has decided to set out on an Errantry Tour in order to prove [From.GetHerHis] his honour as a true Bretonnian! Although [From.GetSheHe] will no doubt gain both glory and valuable battle experience as a Knight Errant, there will be many dangerous quests that could well cost [From.GetHerHis] life.;;;;;;;;;;;;;x
DR_bretonnia_son_wants_knight_errant_accept;Go forth, son, for the Lady!;;;;;;;;;;;;;x
DR_bretonnia_son_wants_knight_errant_deny;I will not allow it!;;;;;;;;;;;;;x
DR_bretonnia_become_knight_siege;The camp was attacked last night. It seems the besieged are growing desperate with their tactics. Most of the men were caught by surprise but not you... you were not only ready to fight, but rallied some men around you and excelled during in combat. A deed worthy of a Knight of the Realm!;Le camp a été attaqué la nuit dernière, lors d'une sortie désespérée des assiégés. De nombreux hommes furent pris par surprise, mais pas vous... vous étiez non seulement prêt à vous battre, mais vous avez également rallié quelques hommes autour de vous et avez excellé durant la bataille. Un chevalier offre de vous oindre sur le champ !;;;El campamento fue atacado ayer por la noche en una salida desesperada de los sitiados. La mayoría de los hombres fueron cogidos por sorpresa, pero no tú... No sólo estabas presto a luchar, formaste con algunos hombres a tu alrededor y sobresaliste durante la batalla. ¡Uno de los caballeros se ofreció a ungirte en el acto!;;;;;;;;;x
DR_bretonnia_become_knight_battle;The enemy is flanking! You rallied some men around you and organized a great counter-charge, breaking the flanking enemies. A deed worthy of a Knight of the Realm!;L'ennemi a tenté de vous prendre par les flancs. Vous avez rallié de nombreux hommes et avez excellé durant les combats. Un chevalier offre de vous oindre sur le champ !;;;¡Nos flanquean! Tras reunir a algunos hombres a tu alrededor y destacar durante los combates, uno de los caballeros se ofrece a ungirte en el acto!;;;;;;;;;x
EVTOPTADR_bretonnia_become_knight;Finally, some recognition of my abilities. For the Lady and the King!;Enfin un peu de reconnaissance pour mes capacités, je serai un fameux chevalier !;;;¡Al fin un reconocimiento de mis capacidades, seré un caballero famoso!;;;;;;;;;x
EVTOPTCDR_bretonnia_become_knight;May the Lady guide my path!;;;;;;;;;;x
tntch;Believed in Me;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1011T;The Finals;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1011;You were able to make it into the finals. Although, the tournament and its ups and downs, you feel ready to win the whole thing!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1011A;I will be victorious!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1012;You were able to make it into the finals. The tournament favourite [From.GetTitledFirstName] made it into the finals as expected. All eyes will be fixated on you and the monster they call [From.GetFirstNameWithNick].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1012A;Time to fight fate.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100;You see an opening in [From.GetTitledFirstName]'s defence. Your steed roars has it winds up to unleash all hell on [From.GetTitledFirstName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100A;Reckless Charge;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100B;Strategic Jab;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100C;Go for the Horse;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100;[From.GetTitledFirstName] dodged your strike and rushed in from the side. [From.GetTitledFirstName] managed to strike you with a swift and powerful blow.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100A;I am hit.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100B;That bastard managed to cut me.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1100C;I have been knocked off my horse.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
tnt_counter_attack;Your opponent charges back at you.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
tnt_final;Final clash that will determine the winner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1300;[From.GetTitledFirstName] stops [From.GetHerHis] might stallion. You and [From.GetTitledFirstName] glare at each other for a good second. You both know that the next clash will be the determine the victor. Your horse's hooves glide through the sand and your grip tightens.\n\nFor sixty days, you and the greatest warriors of [TopLiege.Root.PrimaryTitle.GetFullName] have been giving your all in the arena. Every melee you have won will mean nothing, if you were to fall right now. This one final clash will determine your position in the history books.\n\nOne on one, the stage is set, this is your moment.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1300A;The glory will be mine!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1300T;Final Showdown;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1013;It is time for the finals! Who will win the tournament?\n\n\n[FromFrom.GetTitledFirstName], the overwhelming crowd favourite?\nOr [From.GetTitledFirstName], the underdog who have been absolutely killing in the melee.\n\nPlace your bets now! Cheer for your champion! And please hold on to your hats!\n\n\nLet the Finals Commence!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1013A;Bet on the favourite, [FromFrom.GetFirstNameWithNick];FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1013B;Bet on the underdog, [From.GetFirstNameWithNick];FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1013C;Cheer for [FromFrom.GetFirstNameWithNick]!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1013D;Cheer for [From.GetFirstNameWithNick]!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1013E;Just cheer on!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1014T;The Results;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1014;The final match was undoubtedly enjoyable and adding a little gambling to the mix made brought it to another level.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1014A;Money!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1014B;I am a great gambler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
DR_bretonnia_tournament1014C;Maybe I will win some money next time.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
tntmr;Cheered On;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
tntmr_desc;The crowd is cheering for this character to win the finals.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC70034;[From.GetTitledName] has been crowned the winner of the grand tournament.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC70035;[From.GetTitledName]'s bravery won [From.GetHerHim] second place in the grand tournament.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
tournament_winner;Tournament Winner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tournament_winner_desc;This character has won a prestigious tournament.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tournament_holder;Tournament Holder;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tournament_holder_desc;This character loves tournaments and loves organising one even more.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
on_errantry_quest;Questing as Knight Errant;;;;;;;;;;;;;x
on_errantry_quest_desc;This character is performing the duties of a Knight Errant, questing away from court to become a proper Bretonnian Knight.;;;;;;;;;;;;;x
on_knight_quest;On Knight Quest;;;;;;;;;;;;;x;
on_knight_quest_desc;This character is currently on a knightly quest, scouring the land for evil to ride down with lance and sword.;;;;;;;;;;;;;x;
on_grail_quest;On Grail Quest;;;;;;;;;;;;;x;
on_grail_quest_desc;This knight has undertaken the quest for the Grail, seeking the Lady's favour so that he may drink from the blessed cup and be granted long life and proof of his righteousness.;;;;;;;;;;;;;x;
bretonnian_knight_errant;Bretonnian Knight Errant;;;;;;;;;;;;;x;
title_sir_bretonnian;Sir;;;;;;;;;;;;;x
title_lady_knight_bretonnian;Damoiselle;;;;;;;;;;;;;x
bretonnian_knight;Bretonnian Knight;;;;;;;;;;;;;x;
bretonnian_knight_desc;The Knights of the Realm make up the bulk of Bretonnian nobility. Those nobles who have successfully completed their Errantry Tour are named Knights, stalwart defenders of Bretonnia and upholders of the Lady's virtues.;;;;;;;;;;;;;x;
grail_knight;Grail Knight;;;;;;;;;;;;;x;
grail_knight_desc;Grail Knights are the epitome of the Bretonnian nobility, having successfully quested for the Grail and been granted the Lady's favour. They are amongst the finest warriors in the world, and are blessed with many powers including long life.;;;;;;;;;;;;;x;
VIRTUE;Virtue;;;;;;;;;;;;;x
STAT_PIETY_VIRTUE;Virtue;;;;;;;;;;;;;x
MONTHLY_PIETY_VIRTUE;Monthly Virtue Increase;;;;;;;;;;;;;x
STAT_PIETY_DESC_VIRTUE;Virtue is respected by the Bretonnian nobility and the Grail Damsels. Lady of the Lake worshippers with high Virtue will enjoy several bonuses to their troops, while those with negative Virtue will suffer maluses. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
negative_bretonnian_virtue;Negative Virtue;;;;;;;;;;;;;x
negative_bretonnian_virtue_desc;A Bretonnian ruler lacking Virtue will find that their realm is harder to control, as nobles and peasants alike chafe under the rule of wicked and vile sovereigns. This modifier will be removed when the character reaches a positive Virtue value.;;;;;;;;;;;;;x
bretonnian_virtue;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_1;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_1_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_2;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_2_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_3;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_3_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_4;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_4_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_5;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_5_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_6;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_6_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_7;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_7_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_8;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_8_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_9;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_9_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_10;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_10_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_11;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_11_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_12;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_12_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_13;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_13_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_14;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_14_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_15;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_15_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_16;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_16_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_17;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_17_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_18;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_18_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_19;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_19_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
bretonnian_virtue_20;Positive Virtue;;;;;;;;;;;;;x
bretonnian_virtue_20_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;;x
###Misc;;;;;;;;;;x
RETTYPE_CUL_ARABY;Arabyan Camelry;;;;;;;;;;;;;x
RETTYPE_CUL_BAJAYI;Bayaji Jungle Ambushers;;;;;;;;;;;;;x	º1
RETTYPE_CUL_WASAI;Wasai Spirit Warriors;;;;;;;;;;;;;x
RETTYPE_CUL_STRIGOS;Strigany Caravan Guard;;;;;;;;;;;;;x
RETTYPE_CUL_ASRAI;Asrai Deepwood Scouts;;;;;;;;;;;;;x
